177022,"Centro de Salud Dr Bernardo Houssay","Centro de salud público",Sarmiento,,,Angelone,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.916996,-60.8108122999999,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(0341) 493-6005",,,,,,,,,,,,,,"(0341) 493-6005",funesalud@yahoo.com,,"Dr. Procopio Norberto.",,,,,,,,,,,,,,,,,,"(0341) 493-6005",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177032,"Centro de Salud Dr Carlos Franzini","Centro de salud público","Av. 25 de Mayo",603,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-30.8442035,-61.5912728,1,0.7,SI,NO,SI,NO,NO,SI,NO,"(03493) 492452",,,,,,,,,,,,,,"(03493) 492452",centrosaludtacural@gmail.com,,"Dr. Marco A. Borda",,,,,,,,,,,,,,,,,,"(03493) 492452",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177042,"Centro de Salud Dr Eduardo Gerbaix- Timbues","Centro de salud público","Lucia Miranda",335,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.6664157,-60.7927312,1,0.7,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,03476-495057,,,"Dra. De Giusti Claudia Monica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177052,"Centro de Salud Dr Ernesto Che Guevara","Centro de salud público","Calle 1709",,,Circunvalación,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.9609583,-60.7245123,1,0.7,SI,NO,SI,NO,NO,SI,NO,"(0341) 4727507",,,,,,,,,,,,,,"(0341) 4727507",,,"Dr. Mirko Fuck",,,,,,,,,,,,,,,,,,"(0341) 4727507",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177062,"Centro de Salud Dr Esteban Laureano Maradona- Fune",,Maiztegui,2498,,,,Funes,Rosario,"Santa Fe",Argentina,-1,,,-32.916996,-60.8108122999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0341) 493-6012",,,"Dra. Giraudo Patricia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177072,"Centro de Salud Dr Esteban Maradona - Esperanza",,"Simón de Iriondo",5888,,,,Esperanza,"Las Colonias","Santa Fe",Argentina,-1,,,-31.4489859,-60.9303662999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"03496 - 422574",,,"Dra. Sbrum  Claudia",,,,,,,,,,,,,,,,,,"03496 - 422574",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177082,"Centro de Salud Dr Esteban Maradona- Rosario","Centro de salud público",Cochabamba,5103,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.9493022,-60.6934597,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(0341) 480-7847",,,,,,,,,,,,,,"(0341) 480-7847",,,"Dra. Puente Paula",,,,"(0341) 480-7847",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0341) 480-7847",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177092,"Centro de Salud Dr Jorge Caniza","Centro de salud público","Calle 5",,,"Al Lado De La Comisaría",,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-28.4134989,-59.2606353,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03482) 492311",,,,,,,,,,,,,,,,,"Dr. Destefani Jorge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177102,"Centro de Salud Dr Jorge Semorile","Centro de salud público","San Martín",560,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.6003559,-61.6079594999999,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03465) 49-3710",,,,,,,,,,,,,,"(03465) 49-3710",,,"Dra. Susana Semorille",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177112,"Centro de Salud Dr Jose Costa","Centro de salud público","Aaron Castellanos",204,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.174469,-61.9178238,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03492) 481088",,,,,,,,,,,,,,"(03492) 481088",adrianamagnoli@yahoo.com.ar,,"Dra. Adriana Magnoli",,,,,,,,,,,,,,,,,,"(03492) 481088",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177122,"Centro de Salud Dr Orlando Alassia",,"Av. Centenario",,,,,Elisa,"Las Colonias","Santa Fe",Argentina,-1,,,-30.6964965,-61.0476645,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,03498-499430,comunaelisa@netbai.com.ar,,"Dr. Eudardo Lanter",,,,,,,,,,,,,,,,,,03498-499430,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177132,"Centro de Salud Dr Raul Renedo","Centro de salud público","San Jerónimo",566,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.16953,-61.15769,1,0.7,SI,NO,SI,NO,NO,SI,NO,"(03466) 49-4125",,,,,,,,,,,,,,"(03466) 49-4125",,,"Dr. Gamulin Germán Ramón",,,,,,,,,,,,,,,,,,"(03466) 49-4125",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177142,"C.S. Dr. René Favaloro","Centro de salud público","Ruta  33",458,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.34976,-61.4472556,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03465) 491072",,,,,,,,,,,,,,"(03465) 491072",,,"Dr Lescano  Juan Carlos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177152,"Centro de Salud Dr Roque Perez","Centro de salud público",Rivadavia,1135,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.9970777,-60.7715805,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(0341) 495-1209",,,,,,,,,,,,,,"(0341) 495-1209",salud@ciudaddeperez.gov.ar,,"Dr. Bedini Oscar A.",,,,,,,,,,,,,,,,,,"(0341) 495-1209",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177162,"Centro de Salud Dr. Salvador Mazza","Centro de salud público","Floduardo Grandoli",3498,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.8871681,-60.7306121,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0341) 480-6636",,,"Dra. García Silvina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177172,"Centro de Salud Dr Victor Cue","Centro de salud público","Juan José Paso",2490,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.9196617,-60.6941141,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(0341) 4388990",,,,,,,,,,,,,,"(0341) 4388990",,,,,,,"(0341) 4388990",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0341) 4388990",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177182,"Centro de Salud Dr Vidalle",,Sarmiento,802,,,,Murphy,"General López","Santa Fe",Argentina,-1,,,-33.6408776,-61.8570629,1,0.7,NO,NO,SI,NO,NO,NO,NO,"(03462) 44-1977",,,,,,,,,,,,,,"(03462) 44-1977",,,"Graciela Lagna",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177192,"Centro de Salud Dr. David Staffieri","Centro de salud público","Presidente Perón",4540,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.95816,-60.690246,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(0341) 4805647",,,,,,,,,,,,,,"(0341) 4805647",,,"Rosa Ferrero Y Lucila Monzon Valverde",,,,"(0341) 4805647",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0341) 4805647",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177202,"Centro de Salud Dra Carmen Castilla","Centro de salud público",Córdoba,211,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.6435519,-61.8621067,1,0.7,SI,NO,SI,NO,NO,SI,NO,"(03462) 44-1972",,,,,,,,,,,,,,"(03462) 44-1972",samcomurphy@enredes.com.ar,,"Dr. Fabian Pace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177212,"Centro de Salud Dra Griselda Meratti Barrio Sudoes","Centro de salud público",Independecia,2641,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.3076938,-60.6734378,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Pelaez Eduardo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177222,"Centro de Salud El Araza","Centro de salud público","El Araza",,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.6106578,-60.697294,1,0.5,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,"Dr. Mauricio Vela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177232,"Centro de Salud El Carmen","Centro de salud público","Ruta 37",,"Zona Rural",,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-29.1174521,-59.6586341,1,0.5,SI,NO,SI,SI,NO,SI,NO,"(03482) 15-64244",,,,,,,,,,,,,,"(03482) 15-64244",,,"Marcela Liliana Menapase",,,,,,,,,,,,,,,,,,03482-1564244,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177242,"Centro de Salud El Mangrullo","Centro de salud público","El Mangrullo",5150,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.9982996,-60.6148636,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(0341) 480-9773",,,,,,,,,,,,,,"(0341) 480-9773",,,"Dra. Carlini Maria",,,,"(0341) 480-9773",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0341) 480-9773",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177252,"Centro de Salud El Rabon","Centro de salud público","Ruta Nacional Nº  11",905,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-28.2243768,-59.2647072,1,0.7,SI,NO,SI,NO,NO,SI,NO,"(03482) 451003",,,,,,,,,,,,,,"(03482) 451003",capselrabon@hotmail.com,,"Dra. Gabriel Fantín",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177262,"Centro de Salud El Sombrerito",,"Zona Urbana",,,,,"Villa Ocampo","General Obligado","Santa Fe",Argentina,-1,,,-28.4862435,-59.3554247,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra. Ledesma Nelida",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177272,"Centro de Salud Elena Bazet (ex San Fco Solano)","Centro de salud público","Madre Cabrini",2717,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.0057269,-60.6718663,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(0341) 480-9197",,,,,,,,,,,,,,"(0341) 480-9197",,,"Dra. De Rossi Gisella",,,,"(0341) 480-9197",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0341) 480-9197",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177282,"Centro de Salud Emaus - Rosario","Centro de salud público",Urdinarrain,7900,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.9171388,-60.735087,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(0341) 4807804",,,,,,,,,,,,,,"(0341) 4807804",,,"Dr. Pastor Gerardo",,,,"(0341) 4807804",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0341) 4807804",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177312,"Centro de Salud Empalme Villa Constitucion","Centro de salud público",Rivadavia,179,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.2611514,-60.3791034,1,1,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,"(03400) 49-3123",jhg_25_6@hotmail.com,,"Dr. Galoppo Jorge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177322,"Centro de Salud Esmeralda","Centro de salud público","Av. Centenario",387,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.6155877,-61.9312572,1,0.7,SI,NO,SI,NO,NO,SI,NO,"(03492) 498110",,,,,,,,,,,,,,"(03492) 498110",comunadeesmeralda@mmcdigital.com.ar,,"Dr. Lucarelli Daniel",,,,,,,,,,,,,,,,,,"(03492) 498110",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177332,"Centro de Salud Estacion Clucellas","Centro de salud público","Presidente Perón",,,"9 De Julio",,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.5232584,-61.7202502999999,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03492) 49-5002",,,,,,,,,,,,,,"(03492) 49-5002",,,"Dr. Fabián Chalup",,,,,,,,,,,,,,,,,,"(03492) 49-5002",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177342,"Centro de Salud Estanislao Lopez",,Piedrabuena,6066,,,"Santa Fe","Santa Fe","Santa Fe","Santa Fe",Argentina,-1,,,-31.5790344,-60.7274055,,0.9,NO,NO,SI,NO,NO,NO,NO,"(0342) 457-9288",,,,,,,,,,,,,,"(0342) 457-9288",,,"Dra. Martínez Viviana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177362,"Centro de Salud Eva Peron - Funes",,"Arnolfo Calvo",2095,,,,Funes,Rosario,"Santa Fe",Argentina,-1,,,-32.9100157,-60.8141682999999,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0341) 493-6011",,,"Dr. Torregiani Geronimo Raul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177372,"Centro de Salud Eva Peron - V Constitucion",,"J. J. Valle",735,,,,"Villa Constitucion",Constitución,"Santa Fe",Argentina,-1,,,-33.227158,-60.3298704,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03461) 15-354696",,,"Dr. Rebai Ramón",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177382,"Centro de Salud Eva Peron ","Centro de salud público","Sargento Cabral",,,"9 De Julio",,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.45711,-60.89048,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03404) 483272",,,,,,,,,,,,,,"(03404) 483272",,,"Dra Ruiz Patricia",,,,,,,,,,,,,,,,,,"(03404) 483272",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177392,"Centro de Salud Evita",,Chubut,1512,,,,"Villa Gobernador Galvez",Rosario,"Santa Fe",Argentina,-1,,,-33.033752,-60.631876,1,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0341) 492-8803",,,"Dr. Berlocchi Rubén",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177412,"Centro de Salud Fighiera",,Moreno,1040,,,,Fighiera,Rosario,"Santa Fe",Argentina,-1,,,-33.1930118,-60.4712725,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03402) 47-0746",centrodesalud_fighiera@hotmail.com,,"Dr. Oscar Romanini",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177422,"Centro de Salud Fonavi - V Tuerto","Centro de salud público",Valdez,555,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.7269673,-61.9781051999999,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(03462) 42-7747",,,,,,,03462/427747,,,,,,,"(03462) 42-7747",,,"Roberto Demartis",,,,"(03462) 42-7747",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03462) 42-7747",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177432,"Centro de Salud Fonavi Barrio Centenario","Centro de salud público",Libertad,3730,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.6629778,-60.7270279,1,0.9,NO,NO,SI,NO,NO,NO,NO,"(0342) 457-2523 ctx 2523",,,,,,,,,,,,,,"(0342) 457-2523 ctx 2523",,,"Dr. Enrique Jesús Palacio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177442,"Centro de Salud Fonavi Barrio Estanislao Lopez",,"Pasas 352 Bo. Fonavi",,,,,"Cañada De Gómez",Iriondo,"Santa Fe",Argentina,-1,,,-32.8211646,-61.3953734,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"03471 - 420060",,,"Dra. Cortell Valeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177462,"Centro de Salud Fonavi Sagrado Corazon","Centro de salud público","José Ingenieros",1890,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.7397899,-60.747757,1,0.9,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,"Gregozutti Monica Vanina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177472,"Centro de Salud Fray Luis Beltran","Centro de salud público","Pte. Perón",400,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-32.7938261,-60.7287653,1,0.9,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,0341-4916581,accionsocial@frayluisbeltran.gov.ar,,"Dr. Funes Daniel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177482,"Centro de Salud General Gelly","Centro de salud público",Belgrano,,,"Dr. Alem",,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.6004882999999,-60.5960099999999,1,0.5,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,"(02477) 49-0004",comunagelly@coopgelly.com.ar,,"Dr. Di Stefano, Fernando C. F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177492,"Centro de Salud General Guemes","Centro de salud público",Querandies,,,Peru,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-29.22629,-61.77634,1,0.5,NO,SI,NO,NO,NO,NO,NO,"(03496) 492580",,,,,,,,,,,,,,(03491)-472905,,,"Dra. Danisa Amaya",,,,"(03496) 492580",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03496) 492580",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177502,"Centro de Salud General Lagos","Centro de salud público","Lisandro de La Torre",1191,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.1108701,-60.5546283,1,0.9,SI,NO,SI,NO,NO,SI,NO,"(03402) 49-0306",,,,,,,,,,,,,,"(03402) 49-0306",samcograllagos@hotmail.com,,"Dr. Antonio Macri",,,,,,,,,,,,,,,,,,"(03402) 49-0306",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177512,"Centro de Salud General Urquiza Barrio Basualdo",,"Zona Suburbana Coronda",,,,,Coronda,"San Jerónimo","Santa Fe",Argentina,-1,,,-31.9734931,-60.920606,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,cristianfigueroa@arnet.com.ar,,"Dr Torres Mario Camacho",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177522,"Centro de Salud Gessler","Centro de salud público","Risso Patrón",1140,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.87666,-61.12769,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03404)  497062",,,,,,,,,,,,,,"(03404)  497062",,,"Dr Jaime Ignacio",,,,,,,,,,,,,,,,,,"(03404)  497062",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177532,"Centro de Salud Godoy","Centro de salud público","Saénz Peña",275,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-33.3705093,-60.5051354999999,1,0.7,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,"(03460) 49-7037",comunadegodoy@ri.com.ar,,"Dr. Gustavo Izaguirre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177542,"Centro de Salud Guadalupe Central Padre Trucco","Centro de salud público","Javier de La Rosa",1055,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.602994,-60.675547,1,1,NO,NO,SI,NO,NO,NO,NO,"(0342) 419-0419",,,,,,,,,,,,,,"(0342) 419-0419",,,"Dra. Gaitan Verónica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177552,"Centro de Salud Guadalupe Norte",,"Zona Urbana",,,,,"Guadalupe Norte","General Obligado","Santa Fe",Argentina,-1,,,-28.9447422,-59.5621758,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Smilasky Gustavo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177562,"Centro de Salud Gutierrez Este",,Avellaneda,4800,,,,"Santa Fe","Santa Fe","Santa Fe",Argentina,-1,,,-31.6269457,-60.6845297,1,0.9,NO,NO,SI,NO,NO,NO,NO,"0342-4574829 ctx 4829",,,,,,,,,,,,,,"0342-4574829 ctx 4829",,,"Dr. Guillermo Sandiano",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
177572,"Centro de Salud Hipatia","Centro de salud público","San Martín",,,,,"Pavón Arriba","Villa Constitucion","Santa Fe",Argentina,1,,,-31.1333294,-61.0333289999999,1,0.5,SI,NO,SI,NO,NO,SI,NO,"(03497) 48-8216",,,,,,,,,,,,,,"(03497) 48-8216",,,"Dr. Claudio César Gogniat",,,,,,,,,,,,,,,,,,"(03497) 48-8216",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
